User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User73, 10, 7, 9, 2, 6, 2, 16, 0, 3, 1, 17, 5, 1, 3, 0, 3, 4, 0, 2, 1, 0, 3, 4, 0, 1, 0, 0, 1, 0, 0, 0, 2, 6, 2, 0, 0, 2, 0, 0, 2, 0, 0, 9, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4, 4, 1, 2, 0, 0, 3, 0, 0, 0, 4, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 17, 6, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 1, 0, 1, 0, 1, 1, 3, 0, 5, 1, 0, 0, 0, 7, 8, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 0, 11, 2, 18, 4, 11, 7, 4, 6, 6, 2, 6, n, y, n, y, y, 2.63, 4.75, 2.25, 3.63, 4.25
User74, 29, 7, 28, 15, 7, 2, 12, 0, 6, 0, 16, 17, 7, 1, 0, 1, 6, 12, 3, 10, 1, 6, 0, 0, 2, 0, 3, 0, 0, 0, 0, 1, 7, 0, 0, 4, 5, 0, 0, 0, 3, 2, 7, 0, 9, 4, 3, 1, 0, 0, 1, 0, 3, 2, 0, 0, 4, 1, 2, 4, 7, 1, 1, 0, 0, 4, 1, 0, 1, 7, 0, 2, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 11, 5, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 12, 10, 7, 0, 2, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 4, 0, 0, 6, 10, 1, 2, 2, 5, 0, 2, 5, 2, 0, 9, 3, 0, 1, 0, 9, 13, 3, 0, 4, 0, 0, 1, 1, 0, 5, 3, 5, 0, 0, 2, 4, 4, 0, 0, 17, 2, 45, 11, 16, 15, 11, 8, 5, 12, 7, y, n, y, y, y, 4.5, 2.75, 4.25, 5.0, 4.75
User75, 12, 8, 10, 3, 4, 2, 4, 0, 3, 0, 8, 4, 3, 0, 0, 0, 3, 2, 1, 3, 0, 4, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 3, 0, 5, 3, 0, 0, 1, 1, 0, 0, 3, 1, 0, 0, 1, 1, 1, 2, 3, 0, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 5, 8, 0, 0, 2, 2, 0, 0, 2, 3, 0, 5, 0, 0, 2, 0, 5, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 5, 1, 8, 2, 4, 6, 3, 3, 0, 10, 2, n, y, n, n, n, 2.4, 3.75, 2.95, 3.1, 3.75
User76, 131, 45, 119, 39, 39, 23, 65, 0, 24, 4, 114, 67, 30, 4, 0, 9, 33, 26, 10, 28, 5, 29, 22, 0, 4, 0, 10, 18, 1, 0, 0, 6, 42, 20, 0, 13, 20, 0, 0, 5, 9, 7, 62, 2, 57, 44, 0, 1, 0, 9, 3, 0, 12, 14, 0, 8, 7, 7, 7, 30, 20, 1, 10, 1, 1, 20, 0, 1, 9, 15, 0, 1, 1, 1, 10, 12, 0, 13, 0, 12, 0, 0, 9, 1, 0, 8, 3, 0, 19, 6, 0, 0, 7, 14, 3, 0, 0, 1, 0, 0, 0, 0, 3, 5, 1, 1, 0, 0, 0, 8, 2, 0, 3, 2, 67, 78, 14, 1, 6, 3, 4, 0, 0, 1, 2, 1, 1, 0, 18, 2, 32, 5, 1, 1, 0, 3, 10, 0, 1, 25, 26, 3, 1, 15, 54, 73, 1, 3, 18, 22, 2, 1, 17, 16, 8, 44, 18, 0, 0, 4, 50, 72, 1, 3, 23, 0, 1, 7, 23, 3, 18, 2, 3, 8, 1, 7, 6, 5, 0, 0, 119, 7, 172, 16, 26, 52, 29, 84, 66, 63, 10, y, n, n, n, n, 4.5, 2.25, 3.5, 3.25, 3.75
User77, 16, 9, 15, 4, 7, 4, 8, 0, 3, 0, 15, 9, 10, 1, 0, 2, 11, 1, 3, 2, 0, 4, 1, 0, 0, 0, 5, 0, 0, 0, 0, 1, 1, 4, 0, 1, 2, 0, 0, 0, 1, 0, 5, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 3, 7, 6, 0, 3, 0, 0, 2, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 10, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 3, 3, 0, 0, 1, 6, 7, 0, 0, 1, 1, 1, 1, 4, 7, 0, 13, 1, 0, 2, 0, 3, 6, 2, 0, 2, 0, 0, 0, 5, 0, 4, 0, 0, 1, 0, 3, 1, 0, 0, 0, 17, 5, 30, 5, 8, 11, 5, 9, 6, 7, 4, y, n, y, y, y, 4.0, 1.5, 4.35, 3.9, 4.8
User78, 12, 20, 8, 0, 17, 8, 13, 0, 6, 1, 16, 9, 4, 1, 0, 0, 3, 4, 8, 4, 3, 3, 1, 0, 1, 0, 6, 1, 0, 0, 0, 0, 3, 3, 0, 4, 4, 0, 0, 0, 0, 0, 7, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 2, 0, 1, 9, 1, 6, 6, 14, 0, 1, 0, 1, 3, 0, 0, 0, 1, 0, 2, 1, 0, 1, 3, 0, 1, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 7, 1, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13, 8, 1, 1, 4, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 1, 7, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 3, 4, 0, 7, 2, 0, 0, 0, 8, 10, 1, 3, 4, 0, 0, 1, 3, 0, 3, 3, 0, 0, 0, 5, 0, 0, 0, 0, 15, 5, 36, 7, 13, 8, 12, 8, 7, 6, 2, n, y, n, n, n, 1.6, 3.05, 3.0, 2.9, 3.45
User79, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, y, n, n, n, y, 4.2, 2.33, 3.17, 3.0, 4.17
User80, 12, 3, 9, 8, 3, 1, 15, 0, 4, 0, 15, 8, 2, 0, 0, 1, 0, 3, 0, 4, 0, 3, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 7, 0, 3, 5, 0, 0, 0, 1, 1, 8, 0, 5, 3, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 0, 6, 5, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 4, 0, 1, 0, 0, 0, 3, 0, 1, 0, 2, 0, 0, 2, 8, 0, 1, 0, 0, 0, 1, 0, 0, 3, 3, 2, 0, 0, 4, 6, 0, 0, 1, 1, 2, 0, 1, 2, 0, 5, 1, 0, 0, 0, 11, 12, 0, 0, 1, 0, 1, 2, 2, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 3, 28, 3, 3, 9, 4, 10, 16, 9, 3, n, n, y, y, n, 3.0, 2.75, 3.75, 5.0, 2.25
User81, 3, 0, 3, 0, 0, 1, 4, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 2, 7, 3, 3, 3, 2, 2, 0, 1, 2, n, n, n, y, y, 2.9, 2.2, 3.05, 3.9, 4.1
User82, 19, 19, 14, 5, 11, 3, 14, 0, 8, 2, 21, 15, 4, 3, 0, 4, 8, 7, 3, 6, 2, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 8, 0, 9, 3, 0, 4, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 2, 5, 1, 0, 4, 0, 0, 6, 0, 0, 1, 7, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 2, 0, 0, 5, 6, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 12, 5, 1, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 3, 0, 1, 2, 3, 1, 0, 1, 1, 3, 0, 1, 6, 7, 1, 1, 5, 3, 0, 10, 3, 0, 2, 0, 6, 11, 0, 1, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 2, 0, 0, 0, 20, 2, 60, 24, 36, 26, 13, 26, 35, 18, 19, n, y, n, n, n, 1.75, 3.25, 2.4, 3.05, 3.05
User83, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 4, 3, 2, 3, 2, 3, 2, n, n, y, y, n, 3.0, 1.75, 4.0, 4.25, 3.25
User84, 4, 5, 3, 1, 4, 2, 7, 0, 1, 0, 13, 4, 1, 0, 0, 0, 1, 1, 4, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 4, 1, 0, 4, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 14, 0, 20, 7, 9, 5, 3, 9, 2, 3, 7, n, n, n, n, y, 3.05, 1.8, 3.35, 2.95, 4.35
User85, 18, 17, 15, 9, 14, 3, 8, 0, 8, 3, 22, 17, 6, 1, 0, 3, 7, 3, 8, 3, 0, 2, 1, 0, 0, 0, 3, 2, 0, 0, 0, 0, 4, 1, 0, 2, 2, 0, 0, 3, 1, 0, 5, 0, 3, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 2, 10, 6, 2, 4, 1, 1, 3, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 3, 1, 0, 7, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 3, 12, 12, 0, 1, 4, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 1, 0, 1, 5, 7, 0, 0, 1, 1, 0, 0, 1, 2, 0, 3, 6, 0, 0, 0, 9, 15, 1, 0, 5, 0, 1, 1, 6, 1, 7, 0, 1, 0, 0, 2, 2, 1, 0, 0, 14, 4, 31, 6, 12, 14, 10, 9, 9, 6, 6, n, y, y, n, y, 2.6, 3.9, 4.2, 2.05, 4.7
User86, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, n, n, y, n, y, 2.9, 2.45, 3.85, 3.1, 3.9
User87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, n, y, n, n, n, 2.38, 3.25, 3.38, 3.25, 3.38
User88, 140, 207, 117, 32, 155, 79, 152, 0, 71, 12, 195, 152, 17, 35, 0, 32, 60, 54, 59, 39, 19, 5, 15, 0, 7, 0, 26, 8, 2, 0, 0, 27, 60, 15, 0, 9, 26, 1, 0, 20, 7, 4, 78, 6, 46, 32, 3, 2, 2, 0, 7, 0, 31, 13, 23, 11, 12, 19, 35, 64, 45, 1, 24, 3, 2, 26, 2, 3, 14, 104, 0, 19, 1, 6, 3, 15, 1, 27, 0, 18, 3, 6, 19, 3, 0, 10, 4, 0, 61, 23, 0, 0, 15, 23, 2, 0, 1, 11, 2, 0, 0, 0, 2, 6, 5, 8, 0, 0, 0, 7, 9, 0, 4, 47, 163, 91, 17, 0, 25, 1, 9, 0, 2, 9, 2, 0, 1, 3, 4, 19, 50, 5, 10, 0, 0, 9, 24, 0, 4, 7, 11, 0, 0, 26, 23, 49, 4, 5, 40, 49, 6, 11, 87, 20, 4, 128, 14, 0, 4, 0, 68, 86, 2, 3, 26, 0, 8, 8, 23, 0, 39, 13, 6, 6, 7, 41, 26, 1, 0, 0, 170, 34, 460, 70, 192, 151, 96, 59, 80, 62, 182, n, y, n, n, n, 3.25, 4.25, 2.75, 2.0, 3.75
User89, 11, 2, 8, 1, 2, 1, 8, 0, 1, 0, 8, 2, 5, 0, 0, 1, 2, 3, 1, 3, 0, 4, 0, 0, 0, 0, 10, 2, 0, 0, 0, 1, 2, 3, 0, 5, 1, 0, 0, 0, 0, 0, 5, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 2, 5, 7, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 3, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 4, 5, 0, 10, 0, 0, 0, 0, 6, 6, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 3, 0, 1, 2, 0, 0, 0, 16, 2, 22, 3, 6, 8, 1, 6, 5, 7, 3, y, n, y, n, y, 3.65, 2.0, 4.25, 3.05, 4.7
User90, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 5, 2, 0, 0, 1, 1, n, n, y, y, y, 3.0, 1.85, 4.1, 3.7, 3.95
User91, 21, 20, 17, 8, 12, 4, 22, 0, 6, 2, 29, 8, 7, 3, 0, 1, 6, 6, 3, 6, 1, 2, 1, 0, 0, 0, 8, 2, 0, 0, 0, 2, 5, 7, 0, 7, 8, 0, 0, 2, 2, 3, 14, 0, 6, 6, 0, 0, 0, 0, 0, 0, 6, 2, 2, 0, 2, 2, 4, 13, 10, 0, 1, 1, 0, 2, 0, 2, 3, 1, 0, 2, 0, 0, 3, 0, 0, 1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 5, 2, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 14, 17, 3, 1, 7, 4, 0, 1, 0, 1, 3, 0, 4, 0, 0, 4, 17, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 3, 0, 0, 3, 3, 0, 1, 7, 9, 0, 17, 0, 0, 1, 0, 7, 8, 1, 0, 2, 0, 1, 3, 6, 2, 2, 3, 2, 1, 0, 1, 1, 1, 0, 0, 17, 7, 44, 9, 18, 18, 6, 7, 21, 9, 8, y, n, y, n, y, 3.65, 2.0, 4.25, 3.05, 4.7
User92, 11, 7, 11, 3, 7, 0, 6, 0, 4, 0, 21, 15, 1, 0, 0, 2, 2, 1, 2, 0, 3, 3, 1, 0, 2, 0, 3, 0, 0, 0, 0, 0, 3, 2, 0, 2, 2, 1, 0, 0, 0, 0, 5, 0, 7, 7, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 6, 4, 1, 6, 6, 0, 2, 0, 0, 4, 0, 1, 2, 3, 0, 3, 0, 0, 4, 1, 0, 0, 0, 6, 1, 0, 1, 0, 0, 1, 0, 0, 3, 5, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 17, 15, 5, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 6, 0, 3, 2, 5, 0, 0, 2, 2, 1, 5, 1, 0, 0, 0, 12, 13, 0, 0, 4, 0, 1, 2, 8, 0, 1, 2, 0, 6, 0, 0, 0, 0, 0, 0, 17, 0, 39, 8, 6, 13, 7, 10, 8, 5, 4, n, n, y, n, y, 2.55, 2.65, 4.0, 2.95, 4.05
User93, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 1, 0, 0, n, n, n, y, n, 2.75, 2.5, 3.5, 3.75, 3.5
